plf;numero;annee;statut;montant;unite;montant_meur;chiffrage;montant_brut
2010;200304;2009;prevision;1;MEUR;1;chiffre;1
2011;200304;2009;realisation;2;MEUR;2;chiffre;2
2010;200304;2010;prevision_plf;1;MEUR;1;chiffre;1
2011;200304;2010;prevision;1;MEUR;1;chiffre;1
2012;200304;2010;realisation;1;MEUR;1;chiffre;1
2011;200304;2011;prevision_plf;;MEUR;;sans_objet;-
2012;200304;2011;prevision;;MEUR;;sans_objet;-
2013;200304;2011;realisation;0;MEUR;0;epsilon;ε
2012;200304;2012;prevision_plf;;MEUR;;sans_objet;-
2013;200304;2012;prevision;;MEUR;;sans_objet;-
2013;200304;2013;prevision_plf;;MEUR;;sans_objet;-
2001;200305;1999;realisation;;MF;;nc;nc
2001;200305;2000;prevision;;MF;;nc;nc
2002;200305;2000;realisation;;MEUR;;nc;nc
2001;200305;2001;prevision_plf;;MF;;nc;nc
2002;200305;2001;prevision;;MEUR;;nc;nc
2003;200305;2001;realisation;;MEUR;;nc;nc
2002;200305;2002;prevision_plf;;MEUR;;nc;nc
2003;200305;2002;prevision;;MEUR;;nc;nc
2004;200305;2002;realisation;;MEUR;;nc;nc
2003;200305;2003;prevision_plf;;MEUR;;nc;nc
2004;200305;2003;prevision;;MEUR;;nc;nc
2005;200305;2003;realisation;;MEUR;;nc;nc
2004;200305;2004;prevision_plf;;MEUR;;nc;nc
2005;200305;2004;prevision;;MEUR;;nc;nc
2006;200305;2004;realisation;;MEUR;;nc;nc
2005;200305;2005;prevision_plf;;MEUR;;nc;nc
2006;200305;2005;prevision;;MEUR;;nc;nc
2007;200305;2005;realisation;;MEUR;;nc;nc
2006;200305;2006;prevision_plf;;MEUR;;nc;nc
2007;200305;2006;prevision;;MEUR;;nc;nc
2008;200305;2006;realisation;;MEUR;;nc;nc
2007;200305;2007;prevision_plf;;MEUR;;nc;nc
2008;200305;2007;prevision;;MEUR;;nc;nc
2009;200305;2007;realisation;;MEUR;;nc;nc
2008;200305;2008;prevision_plf;;MEUR;;nc;nc
2009;200305;2008;prevision;;MEUR;;nc;nc
2010;200305;2008;realisation;;MEUR;;nc;nc
2009;200305;2009;prevision_plf;;MEUR;;nc;nc
2010;200305;2009;prevision;;MEUR;;nc;nc
2011;200305;2009;realisation;;MEUR;;nc;nc
2010;200305;2010;prevision_plf;;MEUR;;nc;nc
2011;200305;2010;prevision;;MEUR;;nc;nc
2012;200305;2010;realisation;;MEUR;;nc;nc
2011;200305;2011;prevision_plf;;MEUR;;nc;nc
2012;200305;2011;prevision;;MEUR;;nc;nc
2013;200305;2011;realisation;;MEUR;;nc;nc
2012;200305;2012;prevision_plf;;MEUR;;nc;nc
2013;200305;2012;prevision;;MEUR;;nc;nc
2014;200305;2012;realisation;;MEUR;;nc;nc
2013;200305;2013;prevision_plf;;MEUR;;nc;nc
2014;200305;2013;prevision;;MEUR;;nc;nc
2015;200305;2013;realisation;;MEUR;;nc;nc
2014;200305;2014;prevision_plf;;MEUR;;sans_objet;-
2015;200305;2014;prevision;;MEUR;;sans_objet;-
2015;200305;2015;prevision_plf;;MEUR;;sans_objet;-
2001;200306;1999;realisation;;MF;;nc;nc
2001;200306;2000;prevision;;MF;;nc;nc
2002;200306;2000;realisation;;MEUR;;nc;nc
2001;200306;2001;prevision_plf;;MF;;nc;nc
2002;200306;2001;prevision;;MEUR;;nc;nc
2003;200306;2001;realisation;;MEUR;;nc;nc
2002;200306;2002;prevision_plf;;MEUR;;nc;nc
2003;200306;2002;prevision;;MEUR;;nc;nc
2004;200306;2002;realisation;;MEUR;;nc;nc
2003;200306;2003;prevision_plf;;MEUR;;nc;nc
2004;200306;2003;prevision;;MEUR;;nc;nc
2005;200306;2003;realisation;;MEUR;;nc;nc
2004;200306;2004;prevision_plf;;MEUR;;nc;nc
2005;200306;2004;prevision;;MEUR;;nc;nc
2006;200306;2004;realisation;;MEUR;;nc;nc
2005;200306;2005;prevision_plf;;MEUR;;nc;nc
2006;200306;2005;prevision;;MEUR;;nc;nc
2007;200306;2005;realisation;;MEUR;;nc;nc
2006;200306;2006;prevision_plf;;MEUR;;nc;nc
2007;200306;2006;prevision;;MEUR;;nc;nc
2008;200306;2006;realisation;;MEUR;;nc;nc
2007;200306;2007;prevision_plf;;MEUR;;nc;nc
2008;200306;2007;prevision;;MEUR;;nc;nc
2008;200306;2008;prevision_plf;;MEUR;;nc;nc
2010;200306;2008;realisation;;MEUR;;nc;nc
2010;200306;2009;prevision;;MEUR;;nc;nc
2011;200306;2009;realisation;;MEUR;;nc;nc
2010;200306;2010;prevision_plf;;MEUR;;nc;nc
2011;200306;2010;prevision;;MEUR;;nc;nc
2012;200306;2010;realisation;;MEUR;;nc;nc
2011;200306;2011;prevision_plf;;MEUR;;nc;nc
2012;200306;2011;prevision;;MEUR;;nc;nc
2013;200306;2011;realisation;;MEUR;;nc;nc
2012;200306;2012;prevision_plf;;MEUR;;nc;nc
2013;200306;2012;prevision;;MEUR;;nc;nc
2014;200306;2012;realisation;;MEUR;;nc;nc
2013;200306;2013;prevision_plf;;MEUR;;nc;nc
2014;200306;2013;prevision;;MEUR;;nc;nc
2015;200306;2013;realisation;;MEUR;;nc;nc
2014;200306;2014;prevision_plf;;MEUR;;nc;nc
2015;200306;2014;prevision;;MEUR;;nc;nc
2016;200306;2014;realisation;;MEUR;;nc;nc
2015;200306;2015;prevision_plf;;MEUR;;nc;nc
2016;200306;2015;prevision;;MEUR;;nc;nc
2017;200306;2015;realisation;;MEUR;;nc;nc
2016;200306;2016;prevision_plf;;MEUR;;nc;nc
2017;200306;2016;prevision;;MEUR;;nc;nc
2018;200306;2016;realisation;;MEUR;;nc;nc
2017;200306;2017;prevision_plf;;MEUR;;nc;nc
2018;200306;2017;prevision;;MEUR;;nc;nc
2019;200306;2017;realisation;;MEUR;;nc;nc
2018;200306;2018;prevision_plf;;MEUR;;nc;nc
2019;200306;2018;prevision;;MEUR;;nc;nc
2019;200306;2019;prevision_plf;;MEUR;;nc;nc
2001;200307;1999;realisation;;MF;;absent;
2001;200307;2000;prevision;;MF;;nc;nc
2002;200307;2000;realisation;;MEUR;;nc;nc
2001;200307;2001;prevision_plf;;MF;;nc;nc
2002;200307;2001;prevision;;MEUR;;nc;nc
2003;200307;2001;realisation;;MEUR;;nc;nc
2002;200307;2002;prevision_plf;;MEUR;;nc;nc
2003;200307;2002;prevision;;MEUR;;nc;nc
2004;200307;2002;realisation;;MEUR;;nc;nc
2003;200307;2003;prevision_plf;;MEUR;;nc;nc
2004;200307;2003;prevision;;MEUR;;nc;nc
2005;200307;2003;realisation;;MEUR;;nc;nc
2004;200307;2004;prevision_plf;;MEUR;;nc;nc
2005;200307;2004;prevision;;MEUR;;nc;nc
2006;200307;2004;realisation;;MEUR;;nc;nc
2005;200307;2005;prevision_plf;;MEUR;;nc;nc
2006;200307;2005;prevision;;MEUR;;nc;nc
2007;200307;2005;realisation;;MEUR;;nc;nc
2006;200307;2006;prevision_plf;;MEUR;;nc;nc
2007;200307;2006;prevision;;MEUR;;nc;nc
2008;200307;2006;realisation;;MEUR;;nc;nc
2007;200307;2007;prevision_plf;;MEUR;;nc;nc
2008;200307;2007;prevision;;MEUR;;nc;nc
2009;200307;2007;realisation;;MEUR;;nc;nc
2008;200307;2008;prevision_plf;;MEUR;;nc;nc
2009;200307;2008;prevision;;MEUR;;nc;nc
2010;200307;2008;realisation;;MEUR;;nc;nc
2009;200307;2009;prevision_plf;;MEUR;;nc;nc
2010;200307;2009;prevision;;MEUR;;nc;nc
2011;200307;2009;realisation;;MEUR;;nc;nc
2010;200307;2010;prevision_plf;;MEUR;;nc;nc
2011;200307;2010;prevision;;MEUR;;nc;nc
2012;200307;2010;realisation;;MEUR;;nc;nc
2011;200307;2011;prevision_plf;;MEUR;;nc;nc
2012;200307;2011;prevision;;MEUR;;nc;nc
2013;200307;2011;realisation;;MEUR;;nc;nc
2012;200307;2012;prevision_plf;;MEUR;;nc;nc
2013;200307;2012;prevision;;MEUR;;nc;nc
2014;200307;2012;realisation;;MEUR;;nc;nc
2013;200307;2013;prevision_plf;;MEUR;;nc;nc
2014;200307;2013;prevision;;MEUR;;nc;nc
2015;200307;2013;realisation;;MEUR;;nc;nc
2014;200307;2014;prevision_plf;;MEUR;;nc;nc
2015;200307;2014;prevision;;MEUR;;nc;nc
2016;200307;2014;realisation;;MEUR;;nc;nc
2015;200307;2015;prevision_plf;;MEUR;;nc;nc
2016;200307;2015;prevision;;MEUR;;nc;nc
2017;200307;2015;realisation;;MEUR;;nc;nc
2016;200307;2016;prevision_plf;;MEUR;;nc;nc
2017;200307;2016;prevision;;MEUR;;nc;nc
2018;200307;2016;realisation;;MEUR;;nc;nc
2017;200307;2017;prevision_plf;;MEUR;;nc;nc
2018;200307;2017;prevision;;MEUR;;nc;nc
2019;200307;2017;realisation;;MEUR;;nc;nc
2018;200307;2018;prevision_plf;;MEUR;;nc;nc
2019;200307;2018;prevision;;MEUR;;nc;nc
2020;200307;2018;realisation;;MEUR;;nc;nc
2019;200307;2019;prevision_plf;;MEUR;;nc;nc
2020;200307;2019;prevision;;MEUR;;nc;nc
2021;200307;2019;realisation;;MEUR;;nc;nc
2020;200307;2020;prevision_plf;;MEUR;;nc;nc
2021;200307;2020;prevision;;MEUR;;nc;nc
2022;200307;2020;realisation;;MEUR;;nc;nc
2021;200307;2021;prevision_plf;;MEUR;;nc;nc
2022;200307;2021;prevision;;MEUR;;nc;nc
2023;200307;2021;realisation;;MEUR;;nc;nc
2022;200307;2022;prevision_plf;;MEUR;;nc;nc
2023;200307;2022;prevision;;MEUR;;nc;nc
2024;200307;2022;realisation;;MEUR;;nc;nc
2023;200307;2023;prevision_plf;;MEUR;;nc;nc
2024;200307;2023;prevision;;MEUR;;nc;nc
2025;200307;2023;realisation;;MEUR;;nc;nc
2024;200307;2024;prevision_plf;;MEUR;;nc;nc
2025;200307;2024;prevision;;MEUR;;nc;nc
2025;200307;2025;prevision_plf;;MEUR;;nc;nc
2006;200308;2004;realisation;;MEUR;;absent;
2006;200308;2005;prevision;0;MEUR;0;chiffre;0
2007;200308;2005;realisation;0;MEUR;0;chiffre;0
2006;200308;2006;prevision_plf;50;MEUR;50;chiffre;50
2007;200308;2006;prevision;0;MEUR;0;chiffre;0
2008;200308;2006;realisation;0;MEUR;0;epsilon;ε
2007;200308;2007;prevision_plf;50;MEUR;50;chiffre;50
2008;200308;2007;prevision;50;MEUR;50;chiffre;50
2009;200308;2007;realisation;0;MEUR;0;epsilon;ε
2008;200308;2008;prevision_plf;50;MEUR;50;chiffre;50
2009;200308;2008;prevision;0;MEUR;0;epsilon;ε
2010;200308;2008;realisation;1;MEUR;1;chiffre;1
2009;200308;2009;prevision_plf;0;MEUR;0;epsilon;ε
2010;200308;2009;prevision;1;MEUR;1;chiffre;1
2011;200308;2009;realisation;2;MEUR;2;chiffre;2
2010;200308;2010;prevision_plf;1;MEUR;1;chiffre;1
2011;200308;2010;prevision;2;MEUR;2;chiffre;2
2012;200308;2010;realisation;3;MEUR;3;chiffre;3
2011;200308;2011;prevision_plf;3;MEUR;3;chiffre;3
2012;200308;2011;prevision;3;MEUR;3;chiffre;3
2012;200308;2012;prevision_plf;3;MEUR;3;chiffre;3
2008;200309;2006;realisation;;MEUR;;absent;
2008;200309;2007;prevision;;MEUR;;absent;
2009;200309;2007;realisation;;MEUR;;sans_objet;-
2008;200309;2008;prevision_plf;0;MEUR;0;epsilon;ε
2009;200309;2008;prevision;1;MEUR;1;chiffre;1
2010;200309;2008;realisation;1;MEUR;1;chiffre;1
2009;200309;2009;prevision_plf;2;MEUR;2;chiffre;2
2010;200309;2009;prevision;1;MEUR;1;chiffre;1
2011;200309;2009;realisation;1;MEUR;1;chiffre;1
2010;200309;2010;prevision_plf;1;MEUR;1;chiffre;1
2011;200309;2010;prevision;1;MEUR;1;chiffre;1
2012;200309;2010;realisation;2;MEUR;2;chiffre;2
2011;200309;2011;prevision_plf;1;MEUR;1;chiffre;1
2012;200309;2011;prevision;2;MEUR;2;chiffre;2
2013;200309;2011;realisation;3;MEUR;3;chiffre;3
2012;200309;2012;prevision_plf;2;MEUR;2;chiffre;2
2013;200309;2012;prevision;3;MEUR;3;chiffre;3
2014;200309;2012;realisation;6;MEUR;6;chiffre;6
2013;200309;2013;prevision_plf;3;MEUR;3;chiffre;3
2014;200309;2013;prevision;6;MEUR;6;chiffre;6
2014;200309;2014;prevision_plf;6;MEUR;6;chiffre;6
2014;200310;2012;realisation;;MEUR;;sans_objet;-
2014;200310;2013;prevision;;MEUR;;sans_objet;-
2015;200310;2013;realisation;;MEUR;;sans_objet;-
2014;200310;2014;prevision_plf;160;MEUR;160;chiffre;160
2015;200310;2014;prevision;160;MEUR;160;chiffre;160
2016;200310;2014;realisation;68;MEUR;68;chiffre;68
2015;200310;2015;prevision_plf;190;MEUR;190;chiffre;190
2016;200310;2015;prevision;70;MEUR;70;chiffre;70
2017;200310;2015;realisation;108;MEUR;108;chiffre;108
2016;200310;2016;prevision_plf;70;MEUR;70;chiffre;70
2017;200310;2016;prevision;110;MEUR;110;chiffre;110
2018;200310;2016;realisation;173;MEUR;173;chiffre;173
2017;200310;2017;prevision_plf;115;MEUR;115;chiffre;115
2018;200310;2017;prevision;176;MEUR;176;chiffre;176
2019;200310;2017;realisation;157;MEUR;157;chiffre;157
2018;200310;2018;prevision_plf;180;MEUR;180;chiffre;180
2019;200310;2018;prevision;161;MEUR;161;chiffre;161
2020;200310;2018;realisation;190;MEUR;190;chiffre;190
